pt_code,brand,mfg_code,name,series,famiglia_catalogo,current_btu,proposed_btu,current_kw,catalog_kw,model_capacity_class,issue_type,evidence,confidence,auto_correctable
50026517,HAIER,AA9Z34E00,UE COMM 1U140S2SN1FB R32 TR,COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),,,13.4,,140,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50026517"",""model"":""U.E. 1U140S2SN1FB - T"",""mpn"":""AA9Z34E00"",""catalog_family"":""CANALIZZATA MP 150 PA"",""page"":565,""confidence"":1.0},{""source"":""same_brand_series_class_consensus"",""brand"":""HAIER"",""serie"":""COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA)"",""model_capacity_class"":140,""distribution"":{""13.4"":5,""14.0"":1},""mode"":13.4,""mode_ratio"":0.8333},{""source"":""same_model_family_catalog_peers"",""peers"":[{""pt_code"":""50026708"",""name"":""UE COMM 1U140S2SN1FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FA"",""catalog_page"":565},{""pt_code"":""50467488"",""name"":""UE COMM 1U140S2SN2FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN2FA"",""catalog_page"":569},{""pt_code"":""50125357"",""name"":""UE COMM 1U140S2SP2FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SP2FA"",""catalog_page"":565},{""pt_code"":""50125364"",""name"":""UE COMM 1U140S2SP2FB R32 TR"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SP2FB - T"",""catalog_page"":565}]}]",0.9,False
50467488,HAIER,AE2183E00,UE COMM 1U140S2SN2FA R32,COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),,,13.4,,140,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50467488"",""model"":""U.E. 1U140S2SN2FA"",""mpn"":""AE2183E00"",""catalog_family"":""COLONNA CABINET"",""page"":569,""confidence"":1.0},{""source"":""same_brand_series_class_consensus"",""brand"":""HAIER"",""serie"":""COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA)"",""model_capacity_class"":140,""distribution"":{""13.4"":5,""14.0"":1},""mode"":13.4,""mode_ratio"":0.8333},{""source"":""same_model_family_catalog_peers"",""peers"":[{""pt_code"":""50026708"",""name"":""UE COMM 1U140S2SN1FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FA"",""catalog_page"":565},{""pt_code"":""50026517"",""name"":""UE COMM 1U140S2SN1FB R32 TR"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FB - T"",""catalog_page"":565},{""pt_code"":""50125357"",""name"":""UE COMM 1U140S2SP2FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SP2FA"",""catalog_page"":565},{""pt_code"":""50125364"",""name"":""UE COMM 1U140S2SP2FB R32 TR"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SP2FB - T"",""catalog_page"":565}]}]",0.9,False
50480357,HAIER,AE2180E00,UE COMM 1U140S2SN2FB R32 TR,COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),,,14.0,,140,OK,"[{""source"":""same_brand_series_class_consensus"",""brand"":""HAIER"",""serie"":""COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA)"",""model_capacity_class"":140,""distribution"":{""13.4"":5,""14.0"":1},""mode"":13.4,""mode_ratio"":0.8333},{""source"":""same_model_family_catalog_peers"",""peers"":[{""pt_code"":""50026708"",""name"":""UE COMM 1U140S2SN1FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FA"",""catalog_page"":565},{""pt_code"":""50026517"",""name"":""UE COMM 1U140S2SN1FB R32 TR"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FB - T"",""catalog_page"":565},{""pt_code"":""50467488"",""name"":""UE COMM 1U140S2SN2FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN2FA"",""catalog_page"":569},{""pt_code"":""50125357"",""name"":""UE COMM 1U140S2SP2FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SP2FA"",""catalog_page"":565},{""pt_code"":""50125364"",""name"":""UE COMM 1U140S2SP2FB R32 TR"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SP2FB - T"",""catalog_page"":565}]}]",0.65,False
50125357,HAIER,AA9Z37E00,UE COMM 1U140S2SP2FA R32,COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),,,13.4,,140,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50125357"",""model"":""U.E. 1U140S2SP2FA"",""mpn"":""AA9Z37E00"",""catalog_family"":""CANALIZZATA MP 150 PA UNITA' ESTERNA CON DOPPIO VENTILATORE"",""page"":565,""confidence"":1.0},{""source"":""same_brand_series_class_consensus"",""brand"":""HAIER"",""serie"":""COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA)"",""model_capacity_class"":140,""distribution"":{""13.4"":5,""14.0"":1},""mode"":13.4,""mode_ratio"":0.8333},{""source"":""same_model_family_catalog_peers"",""peers"":[{""pt_code"":""50026708"",""name"":""UE COMM 1U140S2SN1FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FA"",""catalog_page"":565},{""pt_code"":""50026517"",""name"":""UE COMM 1U140S2SN1FB R32 TR"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FB - T"",""catalog_page"":565},{""pt_code"":""50467488"",""name"":""UE COMM 1U140S2SN2FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN2FA"",""catalog_page"":569},{""pt_code"":""50125364"",""name"":""UE COMM 1U140S2SP2FB R32 TR"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SP2FB - T"",""catalog_page"":565}]}]",0.9,False
50125364,HAIER,AA9Z36E00,UE COMM 1U140S2SP2FB R32 TR,COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),,,13.4,,140,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50125364"",""model"":""U.E. 1U140S2SP2FB - T"",""mpn"":""AA9Z36E00"",""catalog_family"":""CANALIZZATA MP 150 PA UNITA' ESTERNA CON DOPPIO VENTILATORE"",""page"":565,""confidence"":1.0},{""source"":""same_brand_series_class_consensus"",""brand"":""HAIER"",""serie"":""COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA)"",""model_capacity_class"":140,""distribution"":{""13.4"":5,""14.0"":1},""mode"":13.4,""mode_ratio"":0.8333},{""source"":""same_model_family_catalog_peers"",""peers"":[{""pt_code"":""50026708"",""name"":""UE COMM 1U140S2SN1FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FA"",""catalog_page"":565},{""pt_code"":""50026517"",""name"":""UE COMM 1U140S2SN1FB R32 TR"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN1FB - T"",""catalog_page"":565},{""pt_code"":""50467488"",""name"":""UE COMM 1U140S2SN2FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SN2FA"",""catalog_page"":569},{""pt_code"":""50125357"",""name"":""UE COMM 1U140S2SP2FA R32"",""current_btu"":null,""current_kw"":13.4,""catalog_model"":""U.E. 1U140S2SP2FA"",""catalog_page"":565}]}]",0.9,False
50029129,HAIER,AA9Z73E00,UE COMM 1U160S2SP1FB R32 TR,COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),,,16.0,,160,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50029129"",""model"":""U.E. 1U160S2SP1FB - T"",""mpn"":""AA9Z73E00"",""catalog_family"":""CANALIZZATA MP 150 PA"",""page"":565,""confidence"":1.0}]",0.9,False
99642532,HAIER,AA9WE2E29,UE COMM 1UH200W1ERK R410,COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),,,20.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99642532"",""model"":""U.E. 1UH200W1ERK T"",""mpn"":""AA9WE2E29"",""catalog_family"":""CANALIZZATA"",""page"":569,""confidence"":1.0}]",0.9,False
99642549,HAIER,AA9WF0E29,UE COMM 1UH250W1ERK R410,COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE SUPER MATCH (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),,,24.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99642549"",""model"":""U.E. 1UH250W1ERK T"",""mpn"":""AA9WF0E29"",""catalog_family"":""CANALIZZATA"",""page"":569,""confidence"":1.0}]",0.9,False
99786878,SAMSUNG,AC026RXADKG/EU,UE COMM AC026RXADKG R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,2.6,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786878"",""model"":""U.E. AC026RXADKG/EU"",""mpn"":""AC026RXADKG/EU"",""catalog_family"":""PARETE WINDFREE DELUXE"",""page"":576,""confidence"":1.0}]",0.9,False
99786885,SAMSUNG,AC035RXADKG/EU,UE COMM AC035RXADKG R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,3.5,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786885"",""model"":""U.E. AC035RXADKG/EU"",""mpn"":""AC035RXADKG/EU"",""catalog_family"":""PARETE WINDFREE DELUXE"",""page"":576,""confidence"":1.0}]",0.9,False
50363773,SAMSUNG,AC052BXAPKG/EU,UE COMM AC052BXAPKG ALTA EFF R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,2.5,,,OK,[],0.65,False
99786717,SAMSUNG,AC052RXADKG/EU,UE COMM AC052RXADKG R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,5.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786717"",""model"":""U.E. AC052RXADKG/EU"",""mpn"":""AC052RXADKG/EU"",""catalog_family"":""PARETE WINDFREE DELUXE"",""page"":576,""confidence"":1.0}]",0.9,False
50363797,SAMSUNG,AC071BXAPKG/EU,UE COMM AC071BXAPKG ALTA EFF R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,2.5,,,OK,[],0.65,False
99786571,SAMSUNG,AC071RXADKG/EU,UE COMM AC071RXADKG R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,7.1,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786571"",""model"":""U.E. AC071RXADKG/EU"",""mpn"":""AC071RXADKG/EU"",""catalog_family"":""PARETE WINDFREE DELUXE"",""page"":576,""confidence"":1.0}]",0.9,False
99786625,SAMSUNG,AC100RXADKG/EU,UE COMM AC100RXADKG R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,9.5,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786625"",""model"":""U.E. AC100RXADKG/EU"",""mpn"":""AC100RXADKG/EU"",""catalog_family"":""PARETE"",""page"":576,""confidence"":1.0}]",0.9,False
99786656,SAMSUNG,AC100RXADNG/EU,UE COMM AC100RXADNG TR R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,9.5,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786656"",""model"":""U.E. AC100RXADNG/EU-T"",""mpn"":""AC100RXADNG/EU"",""catalog_family"":""PARETE"",""page"":576,""confidence"":1.0}]",0.9,False
99786632,SAMSUNG,AC120RXADKG/EU,UE COMM AC120RXADKG R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,12.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786632"",""model"":""U.E. AC120RXADKG/EU"",""mpn"":""AC120RXADKG/EU"",""catalog_family"":""CANALIZZATA"",""page"":577,""confidence"":1.0}]",0.9,False
99786663,SAMSUNG,AC120RXADNG/EU,UE COMM AC120RXADNG TR R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,12.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786663"",""model"":""U.E. AC120RXADNG/EU-T"",""mpn"":""AC120RXADNG/EU"",""catalog_family"":""CANALIZZATA"",""page"":577,""confidence"":1.0}]",0.9,False
99786649,SAMSUNG,AC140RXADKG/EU,UE COMM AC140RXADKG R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,13.4,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786649"",""model"":""U.E. AC140RXADKG/EU"",""mpn"":""AC140RXADKG/EU"",""catalog_family"":""CANALIZZATA"",""page"":577,""confidence"":1.0}]",0.9,False
99786687,SAMSUNG,AC140RXADNG/EU,UE COMM AC140RXADNG TR R32,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,13.4,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786687"",""model"":""U.E. AC140RXADNG/EU-T"",""mpn"":""AC140RXADNG/EU"",""catalog_family"":""CANALIZZATA"",""page"":577,""confidence"":1.0}]",0.9,False
99576714,SAMSUNG,AC200KXAPNH/EU,UE COMM AC200KXAPNH TR R410,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,20.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99576714"",""model"":""U.E. AC200KXAPNH/EU T"",""mpn"":""AC200KXAPNH/EU"",""catalog_family"":""CANALIZZATA"",""page"":580,""confidence"":1.0}]",0.9,False
99576721,SAMSUNG,AC250KXAPNH/EU,UE COMM AC250KXAPNH TR R410,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,25.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99576721"",""model"":""U.E. AC250KXAPNH/EU T"",""mpn"":""AC250KXAPNH/EU"",""catalog_family"":""CANALIZZATA"",""page"":580,""confidence"":1.0}]",0.9,False
50295968,KOSAMI,,UE COMM CANALIZZATA 12000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,3.5,,,OK,[],0.65,False
50453641,KOSAMI,UEKOCOMM24,UE COMM CAN-CASS 24000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,7.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453641"",""model"":""U.E. CANALIZZATO 24000"",""mpn"":""UEKOCOMM24"",""catalog_family"":""CANALIZZATA"",""page"":555,""confidence"":1.0}]",0.9,False
50453658,KOSAMI,UEKOCOMM36,UE COMM CAN-CASS 36000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,10.5,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453658"",""model"":""U.E. CANALIZZATO 36000"",""mpn"":""UEKOCOMM36"",""catalog_family"":""CANALIZZATA"",""page"":555,""confidence"":1.0}]",0.9,False
50453665,KOSAMI,UEKOCOMM48T,UE COMM CAN-CASS 48000 T,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,14.1,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453665"",""model"":""U.E. CANALIZZATO 48000 - t"",""mpn"":""UEKOCOMM48T"",""catalog_family"":""CANALIZZATA"",""page"":555,""confidence"":1.0}]",0.9,False
50453672,KOSAMI,UEKOCOMM60T,UE COMM CAN-CASS 60000 T,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,16.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453672"",""model"":""U.E. CANALIZZATO 60000 - t"",""mpn"":""UEKOCOMM60T"",""catalog_family"":""CANALIZZATA"",""page"":555,""confidence"":1.0}]",0.9,False
50453627,KOSAMI,UEKOCOMM12,UE COMM CAN-CASS-CONS 12000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,3.5,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453627"",""model"":""U.E. CANALIZZATO 12000"",""mpn"":""UEKOCOMM12"",""catalog_family"":""CANALIZZATA"",""page"":555,""confidence"":1.0}]",0.9,False
50282913,KOSAMI,,UE COMM CAN-CASS-CONS 18000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,5.0,,,OK,[],0.65,False
50453634,KOSAMI,UEKOCOMM18,UE COMM CAN-CASS-CONS 18000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,4.7,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453634"",""model"":""U.E. CANALIZZATO 18000"",""mpn"":""UEKOCOMM18"",""catalog_family"":""CANALIZZATA"",""page"":555,""confidence"":1.0}]",0.9,False
50282920,KOSAMI,,UE COMM CAN-CASS-CONS 24000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,7.0,,,OK,[],0.65,False
50453610,KOSAMI,UEKOCOMM09,UE COMM CAN-CASS-CONS 9000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,2.7,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453610"",""model"":""U.E. CANALIZZATO 9000"",""mpn"":""UEKOCOMM09"",""catalog_family"":""CANALIZZATA"",""page"":555,""confidence"":1.0}]",0.9,False
50295975,KOSAMI,,UE COMM CASSETTA 12000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,3.5,,,OK,[],0.65,False
50453955,KOSAMI,UEKOCOL48T,UE COMM COLONNA 48000 T,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,14.1,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453955"",""model"":""U.E. COLONNA 48000 - T"",""mpn"":""UEKOCOL48T"",""catalog_family"":""COLONNA"",""page"":555,""confidence"":1.0}]",0.9,False
50278893,SAMSUNG,AC100BXPDKH/EU,UE COMM COLONNA AC100BXP R410A,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,10.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50278893"",""model"":""U.E. AC100BXPDKH/EU"",""mpn"":""AC100BXPDKH/EU"",""catalog_family"":""COLONNA"",""page"":580,""confidence"":1.0}]",0.9,False
50278916,SAMSUNG,AC140BXPDNH/EU,UE COMM COLONNA AC140BXP TR R410A,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),,,13.4,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50278916"",""model"":""U.E. AC140BXPDNH/EU - T"",""mpn"":""AC140BXPDNH/EU"",""catalog_family"":""COLONNA"",""page"":580,""confidence"":1.0}]",0.9,False
50282906,KOSAMI,,UE COMM CONSOLE 9000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),,,2.5,,,OK,[],0.65,False
50244751,AERMEC,LPG1000,UE COMMERC LPG 1000,COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),,,10.5,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50244751"",""model"":""U.E. LPG1000"",""mpn"":""LPG1000"",""catalog_family"":""CANALIZZATA LPG D"",""page"":622,""confidence"":1.0}]",0.9,False
50244768,AERMEC,LPG1000T,UE COMMERC LPG 1000T,COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),,,10.5,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50244768"",""model"":""U.E. LPG1000T - T"",""mpn"":""LPG1000T"",""catalog_family"":""CANALIZZATA LPG D"",""page"":622,""confidence"":1.0}]",0.9,False
50244775,AERMEC,LPG1200,UE COMMERC LPG 1200,COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),,,12.1,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50244775"",""model"":""U.E. LPG1200"",""mpn"":""LPG1200"",""catalog_family"":""CANALIZZATA LPG D"",""page"":622,""confidence"":1.0}]",0.9,False
50244782,AERMEC,LPG1200T,UE COMMERC LPG 1200T,COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),,,12.1,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50244782"",""model"":""U.E. LPG1200T - T"",""mpn"":""LPG1200T"",""catalog_family"":""CANALIZZATA LPG D"",""page"":622,""confidence"":1.0}]",0.9,False
50244799,AERMEC,LPG1400,UE COMMERC LPG 1400,COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),,,13.4,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50244799"",""model"":""U.E. LPG1400"",""mpn"":""LPG1400"",""catalog_family"":""CANALIZZATA LPG D"",""page"":622,""confidence"":1.0}]",0.9,False
50244805,AERMEC,LPG1400T,UE COMMERC LPG 1400T,COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),,,13.4,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50244805"",""model"":""U.E. LPG1400T - T"",""mpn"":""LPG1400T"",""catalog_family"":""CANALIZZATA LPG D"",""page"":622,""confidence"":1.0}]",0.9,False
50244812,AERMEC,LPG1600T,UE COMMERC LPG 1600T,COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),,,16.0,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50244812"",""model"":""U.E. LPG1600T - T"",""mpn"":""LPG1600T"",""catalog_family"":""CANALIZZATA LPG D"",""page"":622,""confidence"":1.0}]",0.9,False
50244720,AERMEC,LPG350,UE COMMERC LPG 350,COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),COMMERCIALE LPG (CANALIZZATO MEDIA/ALTA PREVALENZA),,,3.5,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50244720"",""model"":""U.E. LPG350"",""mpn"":""LPG350"",""catalog_family"":""CANALIZZATA LPG D"",""page"":622,""confidence"":1.0}]",0.9,False
